"a","b","d","c","rmse_p","h","rmse_b","ID"
0.00032074,0.71125168,0.09294009,16.9191,6.5483936982654,1.8067,11.4217,11493
0.00032074,0.95993716,0.00850661,18.1347,9.55923673760467,1.6328,11.3427,11494
0.00032075,0.07217009,0.03213249,15.4766,10.5499628782313,2.5329,5.6747,11495
0.00032078,0.02432195,0.06189869,16.8792,8.22300424794019,2.3444,8.1799,11496
0.00032079,0.5064832,0.06816279,13.791,9.00409800429023,1.648,8.348,11497
0.00032081,0.7669993,0.00488291,14.3559,12.3494067225221,2.5282,4.5658,11498
0.00032082,1.05053747,0.02733484,13.4695,11.2345551519069,2.9551,3.7929,11499
0.00032086,1.12015641,0.01573803,19.9478,8.34664496723087,2.117,11.2708,11500
0.00032087,0.20692655,0.05206682,12.4704,11.2279789299221,1.7198,6.3007,11501
0.00032087,1.12506032,0.05697452,18.8629,6.99117544991676,2.687,8.8536,11502
0.0003209,0.27341914,0.0290711,19.0721,8.60434400396044,2.1527,10.372,11503
0.00032092,0.77805895,0.09587152,17.4453,6.44706495254465,2.6841,8.3442,11504
0.00032093,0.62621623,0.09912019,12.9876,7.8574793297165,1.8971,7.3498,11505
0.00032094,0.3386575,0.01747887,13.6423,12.4627049864538,2.2971,4.6994,11506
0.00032094,0.43817377,0.08984836,18.465,6.6739189935035,2.0366,11.7796,11507
0.00032099,0.94245583,0.04904985,19.454,7.19344632674179,2.0776,11.6918,11508
0.000321,0.58335131,0.04190391,19.8568,7.55617944152083,2.638,9.528,11509
0.00032102,0.90260649,0.08905756,17.6059,6.47973437211822,2.7467,8.1226,11510
0.00032102,1.11678791,0.07460064,13.4738,8.3643317744843,2.3968,5.4001,11511
0.00032106,0.70964217,0.05158779,18.9046,7.31317758314069,2.4166,9.7467,11512
0.00032107,0.67384309,0.06752217,16.0445,7.64218020971222,1.9594,9.2465,11513
0.00032108,0.52009004,0.08898234,14.5107,7.57524287176281,2.1505,7.4713,11514
0.00032111,0.13247558,0.07695203,16.9814,7.45031823286276,2.8431,6.7753,11515
0.00032114,1.10937154,0.06698193,12.4742,9.43970129135613,2.9912,3.5186,11516
0.00032116,0.53594297,0.05087584,16.9812,8.12330663308893,1.8409,10.2204,11517
0.00032116,0.60984528,0.07073116,12.5182,9.60905832372242,2.2827,4.7719,11518
0.00032116,0.66555452,0.07316379,18.9022,6.76354349064639,1.9621,12.1709,11519
0.00032118,0.54314083,0.08185273,16.8622,6.92541808502551,1.6208,11.8489,11520
0.00032121,0.88709146,0.03688125,18.7826,7.82962080435453,2.2778,9.9018,11521
0.00032126,0.98630172,0.04277186,15.0732,9.22222601514484,1.6787,8.9659,11522
0.00032128,0.7148239,0.0690692,16.7371,7.27060931589463,2.0899,9.4187,11523
0.00032133,0.18417087,0.06026408,15.7132,8.6601635121932,1.764,9.4461,11524
0.00032133,1.03614736,0.06728043,15.8318,7.51007743372381,1.9498,9.1712,11525
0.00032138,0.33609647,0.01560031,12.777,13.2549179554962,2.5161,3.7146,11526
0.00032139,0.63834625,0.04251654,16.5859,8.65452472985086,1.637,10.5324,11527
0.0003214,0.5532251,0.04231428,19.6298,7.6052720423267,2.3329,10.5364,11528
0.00032141,0.80172914,0.06573608,14.2511,8.57252142955862,2.6934,4.8833,11529
0.00032142,0.65668434,0.04136041,16.2444,8.88470351518883,2.0191,8.5627,11530
0.00032145,0.15811044,0.05136519,14.2411,10.0783185203537,2.9763,4.1056,11531
0.00032145,0.25086534,0.05451934,14.508,9.6034154209385,2.5461,5.234,11532
0.00032148,0.24497721,0.0594359,17.5796,7.78885660013068,2.523,8.1397,11533
0.00032148,0.51356155,0.04652209,15.3688,9.23426662412516,1.8707,8.4137,11534
0.00032152,0.31260014,0.04093083,16.9835,8.86633428700051,2.4071,7.6479,11535
0.00032154,0.02573933,0.02978221,18.0148,9.31120255213226,2.2402,8.9643,11536
0.00032156,0.80892211,0.01051119,14.5616,11.7745406926128,1.8371,7.0415,11537
0.00032156,1.00495374,0.03795445,13.1926,10.7771496394603,2.4098,4.4268,11538
0.00032159,0.20947115,0.04413965,14.4419,10.3151622264368,1.7846,7.7431,11539
0.00032165,0.11536022,0.02442471,12.3795,13.2278133774501,1.7433,5.4998,11540
0.00032165,0.13405128,0.00953359,19.9029,9.45143007364777,2.9266,7.8269,11541
0.00032167,0.30008823,0.08891094,12.3587,9.06881657772963,1.7509,7.0015,11542
0.00032168,0.58757031,0.06307191,19.0506,7.01514840144374,1.9175,12.2373,11543
0.0003217,0.5653007,0.02212811,18.1958,9.05088334213512,2.7838,7.0972,11544
0.00032171,0.05855516,0.033142,18.8886,8.71950266674008,2.5879,8.5219,11545
0.00032171,0.63901579,0.08925526,17.7771,6.56723642131895,2.3396,9.858,11546
0.00032178,0.87324423,0.06991985,19.5056,6.75164524624686,2.3573,11.0447,11547
0.00032178,1.06526768,0.07510068,14.7084,7.67647580980093,1.7428,9.1685,11548
0.00032179,1.03988838,0.09213454,14.4541,7.11575210371692,1.8482,8.9037,11549
0.0003218,0.85360873,0.04645883,19.1848,7.35869393624515,2.7639,8.574,11550
0.0003218,0.85882568,0.05120942,17.173,7.7700441283342,2.6396,7.2898,11551
0.0003218,1.09907138,0.05677393,14.8099,8.51561264595185,1.7431,8.81,11552
0.00032182,1.19823813,0.0132699,13.2555,12.231367552916,1.7569,6.2669,11553
0.00032184,1.07379127,0.03451577,13.7167,10.5694896043829,2.2588,5.2647,11554
0.00032184,1.08457875,0.01421738,13.5182,12.0537779918315,2.8568,3.8256,11555
0.00032185,0.58803195,0.07621295,13.0003,8.99546838927904,2.0589,6.1241,11556
0.00032186,1.19718313,0.00839306,15.306,11.0959907784049,2.551,5.2925,11557
0.00032187,0.38569748,0.01850211,17.2007,9.96384744499476,1.5077,11.0531,11558
0.00032188,0.21392858,0.07221307,15.435,8.18230641650955,2.993,5.0115,11559
0.00032188,0.35033584,0.04056514,13.4842,11.0372115958974,2.6831,4.0091,11560
0.0003219,0.71312535,0.08586274,18.5513,6.57567156133122,2.5607,9.6272,11561
0.0003219,0.89355499,0.00468759,16.2465,10.94435330986,2.5102,6.0809,11562
0.00032194,0.22117496,0.08159957,14.5855,8.17937415261426,2.2255,6.9896,11563
0.00032196,0.39153185,0.03551899,19.9048,7.94118208171984,2.4046,10.3182,11564
0.00032197,1.19673312,0.03942982,17.3635,8.08508333050603,1.5557,11.7292,11565
0.00032202,0.23286386,0.08028365,18.2832,6.97639195345531,1.5032,13.6515,11566
0.00032204,0.94750917,0.09824508,14.0636,7.11523112127255,2.6332,5.5812,11567
0.00032205,0.84383774,0.01985897,12.2542,12.8386944180682,1.5026,6.3877,11568
0.00032207,0.53059876,0.07593747,14.3585,8.23092744171846,2.6841,5.128,11569
0.00032207,0.76272285,0.03216765,16.5067,9.17339313019839,2.9851,5.3404,11570
0.00032208,0.3615869,0.06062633,14.3447,9.22770022870645,2.4067,5.677,11571
0.00032208,0.79673672,0.07830965,12.3903,9.09846167339277,2.5733,4.0213,11572
0.0003221,0.01715849,0.02767727,15.6354,10.7954626074872,1.9239,7.9084,11573
0.0003221,0.3409186,0.08013853,17.8043,6.94378499141179,1.5446,13.0183,11574
0.0003221,0.42599472,0.04382977,14.0203,10.3650919597295,2.5693,4.6445,11575
0.00032212,0.69062233,0.04028357,16.5371,8.75578042430606,2.695,6.2957,11576
0.00032213,0.22610456,0.04770645,15.5354,9.38927334482979,1.8624,8.5661,11577
0.00032214,0.80085355,0.0061488,13.9101,12.5577067815875,2.2272,5.0131,11578
0.00032215,0.66007674,0.00853289,18.6086,9.55008033759586,2.9194,6.8201,11579
0.00032215,1.16271269,0.09894209,18.0871,6.48113151708133,1.5911,13.8245,11580
0.00032217,0.29320833,0.08958568,17.9702,6.78604294179873,1.9966,11.4215,11581
0.00032217,0.48038718,0.02104088,17.3588,9.62227922194047,2.2817,8.0991,11582
0.00032217,0.80730987,0.0208024,14.9782,10.7966340915694,1.6924,8.2505,11583
0.00032217,1.116395,0.08065776,13.5005,8.04742009701039,1.9649,7.219,11584
0.00032225,0.31461701,0.02382522,17.0368,9.81298929322057,1.7742,9.8609,11585
0.00032227,1.13142645,0.00725898,13.2621,12.6902360096238,2.1392,4.8087,11586
0.00032232,0.79399008,0.01455456,13.8322,12.04258257023,2.5888,4.1941,11587
0.00032234,1.09298205,0.01928086,12.5216,12.4572416141196,1.6438,6.1222,11588
0.00032239,0.29166165,0.07102606,14.2352,8.81257217574499,2.9034,4.3836,11589
0.00032239,0.436131,0.03157779,14.2938,10.9394630663999,2.0012,6.5174,11590
0.0003224,0.58935231,0.07838135,15.0211,7.7101614399663,2.6676,5.7888,11591
0.0003224,0.71154356,0.0100826,17.0818,10.2334360713497,1.6366,10.2674,11592
0.00032244,0.77080035,0.05442078,13.6077,9.65424148864962,2.8593,3.96,11593
0.00032247,0.42703897,0.00231095,17.9227,10.5163330873064,2.693,6.8163,11594
0.00032252,0.59178364,0.06537743,14.1322,8.852142945097,2.8204,4.4466,11595
0.00032253,0.40614504,0.01281733,12.6525,13.4632651134647,2.3756,3.8077,11596
0.00032256,0.45568839,0.01459946,17.0885,10.1936412239454,2.8163,5.9528,11597
0.00032257,0.9324019,0.00727182,16.6112,10.5136116741355,1.7642,9.2617,11598
0.00032258,0.30545965,0.04007263,19.737,7.87829941129152,2.9771,8.0698,11599
0.00032259,0.99982572,0.07906126,18.156,6.58096347692061,1.9985,11.521,11600
0.00032261,0.44705996,0.01231344,17.4887,10.1146000258418,1.5598,10.9818,11601
0.00032262,0.24338986,0.00936835,12.7489,13.8182778436904,1.7138,5.6786,11602
0.00032274,1.18865812,0.00946863,13.0541,12.6518436146292,2.4338,3.9678,11603
0.00032276,0.84682572,0.05034354,12.4578,10.6577881843122,2.7986,3.4935,11604
0.00032278,0.25609753,0.0573602,18.8179,7.49773035443683,1.8836,11.9259,11605
0.00032279,0.01284569,0.00833627,18.6033,10.2603185325431,2.7547,7.231,11606
0.00032279,0.04834188,0.02920543,15.9432,10.4630803844181,2.1485,7.3624,11607
0.00032279,0.81051153,0.08107677,16.5965,6.83974120528946,1.81,10.8097,11608
0.00032281,0.64973897,0.00644555,17.5626,10.2398608869492,2.2742,8.0606,11609
0.00032282,0.03840905,0.01885063,15.3246,11.5365533932382,2.2294,6.3025,11610
0.00032282,0.26733303,0.05109618,13.3647,10.559274471421,2.9163,3.7803,11611
0.00032284,0.18220797,0.0775227,19.2259,7.0220081219907,2.573,9.8927,11612
0.00032285,0.21836671,0.04080953,14.4691,10.4889253750595,1.7725,7.7442,11613
0.00032287,0.0473627,0.04461013,13.0644,11.462591674353,2.5606,3.9771,11614
0.00032295,0.08821626,0.09681623,13.2896,8.37877978410862,1.7029,8.2516,11615
0.00032295,0.90981513,0.00908441,19.6103,8.89752334047465,1.8755,11.7554,11616
0.00032297,0.92977715,0.0076501,14.6273,11.8152768465236,2.5749,4.6913,11617
0.00032297,1.17280102,0.03598109,14.1506,10.1061489577091,2.3317,5.4442,11618
0.00032298,1.05921292,0.03323336,15.3101,9.59416796517331,2.8249,4.9026,11619
0.00032299,0.29107839,0.05389301,13.6089,10.1887839611169,2.4579,4.7629,11620
0.00032302,0.20383886,0.07702418,12.6027,9.65260733784309,1.8759,6.3963,11621
0.00032304,0.55002141,0.06032172,13.6004,9.52340853196852,2.0217,6.448,11622
0.00032304,0.85439897,0.04826633,15.6099,8.68571312871524,2.2251,7.3403,11623
0.00032306,0.76134723,0.09396746,18.1562,6.48742149524476,1.5952,13.625,11624
0.00032307,0.42494681,0.02347072,19.6273,8.52756780706164,1.8385,12.1441,11625
0.00032307,1.17779005,0.0866003,19.7425,6.78669386130441,2.928,9.4227,11626
0.00032308,0.97088629,0.03066274,19.609,7.82539029756287,1.5649,13.6344,11627
0.0003231,1.11570394,0.05413542,17.5097,7.3918468826563,2.5452,8.0711,11628
0.00032313,0.46726084,0.05151011,16.4001,8.43300385277563,2.9681,5.5239,11629
0.00032313,0.65736991,0.03187224,16.7214,9.16180149077822,1.8118,9.6669,11630
0.00032314,0.95734251,0.06285818,17.2435,7.19694666400305,2.3412,8.7844,11631
0.00032318,0.0910533,0.05319579,12.1374,11.5522383647078,1.7292,5.9465,11632
0.00032318,0.44688463,0.05434024,14.3206,9.50538269395491,2.0721,6.7664,11633
0.00032319,0.6633119,0.02385106,17.7359,9.08684049244893,2.0837,9.3411,11634
0.00032324,1.08965969,0.05276219,15.6445,8.27022587463989,2.1541,7.8116,11635
0.00032327,0.32220626,0.06600821,18.0175,7.32534785211049,2.6773,8.1197,11636
0.00032328,0.71299952,0.09304707,12.7863,8.16582861044627,1.6478,8.0785,11637
0.00032337,0.11908139,0.0416908,12.0434,12.3277880919792,2.8767,3.576,11638
0.00032337,1.10745144,0.04513634,16.4982,8.22565837499816,2.399,7.491,11639
0.00032338,0.62037814,0.07532232,14.6266,8.02498705462706,1.9965,7.9004,11640
0.00032339,0.19508331,0.00654891,14.7717,12.5468915037273,2.5741,4.7283,11641
0.00032341,0.31066629,0.03259188,13.0461,11.9241593988138,1.7642,6.2557,11642
0.00032344,0.19479895,0.04973518,15.9331,9.08287332740316,2.8933,5.3051,11643
0.00032345,0.40653232,0.04721563,18.4743,7.83460028686862,2.9648,7.1531,11644
0.00032345,0.71625006,0.01635009,19.1213,8.83231006189534,2.7071,8.1033,11645
0.00032346,0.26157284,0.00477823,17.6265,10.711148650934,2.9586,5.8623,11646
0.00032348,0.93699366,0.09461805,14.6941,6.97832966339738,2.5238,6.4364,11647
0.00032349,0.59963411,0.05123109,13.5744,10.0313131429763,2.326,5.1447,11648
0.0003235,0.961348,0.00111548,17.5264,10.3417835888315,2.8839,5.9993,11649
0.00032352,0.81197172,0.05671762,19.5166,7.01885036822022,2.5682,9.8621,11650
0.00032355,0.64710194,0.05743635,16.675,7.84348099011146,2.8749,6.1363,11651
0.00032359,1.02987814,0.00717222,14.9591,11.5322014988939,2.5287,5.0484,11652
0.00032361,0.21327418,0.03635128,13.8785,11.1862731314455,2.7097,4.1575,11653
0.00032362,0.26142177,0.08184827,19.6297,6.93450151779008,2.6155,10.2278,11654
0.00032362,0.41127098,0.02627717,18.9747,8.63700849760086,1.7844,11.7979,11655
0.00032362,1.14973199,0.0980051,17.3594,6.39362597962004,2.6406,8.5809,11656
0.00032365,0.5839197,0.04444081,16.9715,8.40577349996811,1.7846,10.3088,11657
0.00032365,0.78090942,0.09917904,14.4306,7.02443695233693,2.6465,5.834,11658
0.00032366,0.58733737,0.01479278,17.1663,10.0024891512646,1.596,10.6028,11659
0.00032366,1.16793275,0.00943742,18.4365,9.23296898890903,2.4009,8.5607,11660
0.00032368,0.13411619,0.01584367,14.7644,11.9991894443584,1.6352,8.0084,11661
0.00032368,1.13036978,0.01127097,19.2839,8.7886034329804,2.8939,7.5884,11662
0.0003237,0.04549016,0.08731119,18.2596,7.03729514578916,2.9532,7.7196,11663
0.0003237,1.13682222,0.02470271,16.8729,9.14696007133949,2.4332,7.2928,11664
0.00032371,0.8801747,0.07402276,18.677,6.6719790898508,1.7241,13.0769,11665
0.00032375,0.26787657,0.03999286,18.356,8.34626575801317,1.6607,12.0169,11666
0.00032375,0.51784945,0.08922935,17.1825,6.69603392188218,1.5876,12.5005,11667
0.00032375,0.96001828,0.06740415,17.5883,6.94444154792526,2.144,10.041,11668
0.00032377,0.52485853,0.07155777,16.5895,7.37529257830553,1.5079,11.8082,11669
0.00032382,0.50402009,0.02951778,17.6814,8.94091990762536,2.0609,9.4711,11670
0.00032383,0.04224776,0.05497916,18.9886,7.77482993835192,2.5875,9.0693,11671
0.00032383,0.19618854,0.07924245,16.8632,7.33384241189312,1.5189,12.1374,11672
0.00032383,0.33874297,0.02380285,19.5333,8.62652976715289,2.0772,11.0294,11673
0.00032383,1.07861292,0.0928136,12.3528,8.180638686148,2.9159,3.6399,11674
0.00032385,0.55463642,0.01121522,16.7735,10.4925922201701,2.8546,5.5839,11675
0.0003239,0.34702486,0.07746667,16.8422,7.24075825518636,1.8282,10.7514,11676
0.0003239,0.55930066,0.08118723,18.3681,6.70211432373858,2.6265,9.0404,11677
0.00032391,1.14481342,0.07487855,18.1334,6.63865217865264,1.5345,13.4814,11678
0.00032403,0.74869114,0.06392892,18.811,6.92714591136412,2.9893,7.7489,11679
0.00032404,0.41142872,0.02212054,13.4966,12.1688403483178,1.7268,6.625,11680
0.00032404,0.86526579,0.08839212,12.3753,8.52318509088946,1.5232,8.1391,11681
0.00032404,1.19405758,0.06621888,12.5002,9.40816390931092,2.8415,3.5585,11682
0.00032409,0.78491688,0.07960559,12.7764,8.77715103025156,2.802,3.8323,11683
0.0003241,0.73826647,0.09242397,19.6855,6.76856089828004,2.915,9.4485,11684
0.00032417,0.35866871,0.08515473,17.5616,6.84963915165108,1.9678,11.0512,11685
0.0003242,0.01532879,0.06554499,12.4282,10.6800865926953,1.9445,5.6483,11686
0.0003242,0.91944689,0.04785031,13.8662,9.74607562259316,2.7654,4.208,11687
0.00032421,0.5379644,0.06052955,14.9804,8.65520919811939,1.9377,8.1017,11688
0.00032422,0.79476196,0.0129706,15.7797,10.7821633020398,1.6339,9.0928,11689
0.00032425,0.19946562,0.09810782,15.5888,7.14897303776524,2.6188,6.7987,11690
0.00032425,0.58139539,0.03527248,13.5347,11.0837083756564,2.2884,4.9422,11691
0.0003243,0.83639044,0.00385581,16.0547,11.1687002762743,2.4123,6.2069,11692
0.00032433,0.2673007,0.01443997,17.0571,10.4283650201593,2.2963,7.5912,11693
0.00032437,0.25407439,0.03675137,14.3486,10.7794304246954,1.5077,8.6514,11694
0.00032438,0.25308374,0.0546204,14.536,9.57283499599371,1.6416,8.6976,11695
0.00032438,0.94811767,0.04118493,12.2328,11.3257035886033,1.7179,6.0126,11696
0.0003244,0.86381388,0.00443571,12.537,13.6722522683835,2.3789,3.7082,11697
0.00032447,0.50528973,0.00985541,15.4755,11.4726687475532,1.9222,7.4939,11698
0.00032448,0.85947037,0.09791643,18.1553,6.46538198234025,2.0569,11.7135,11699
0.0003245,0.34680647,0.0106686,12.9453,13.449341294492,2.7819,3.7609,11700
0.00032452,0.63734865,0.05427386,13.1402,10.1113829728148,2.977,3.6912,11701
0.00032454,0.05611093,0.08080521,17.2348,7.34109358441649,2.7175,7.513,11702
0.00032454,0.65875942,0.02215707,14.0711,11.480219809989,2.1554,5.6183,11703
0.00032454,1.17157269,0.02211696,15.2429,10.2552819754816,1.8001,8.1814,11704
0.00032456,0.562639,0.02482525,12.6908,12.4319546978097,2.2123,4.3186,11705
0.00032456,0.92091519,0.02348617,18.4636,8.57860062567221,2.2323,9.4903,11706
0.00032457,0.53726566,0.00856628,17.5297,10.230250183409,2.4253,7.4945,11707
0.00032458,1.17880118,0.09583939,13.2739,7.47525485346545,2.7578,4.5679,11708
0.00032465,0.51618081,0.05563685,13.0625,10.2084961862433,2.0911,5.5777,11709
0.00032468,0.58237785,0.03348001,17.2169,8.87567182625469,2.2136,8.5161,11710
0.00032469,0.22508849,0.06665513,15.8209,8.23471760019018,2.4603,6.9042,11711
0.00032469,0.61714232,0.09043299,16.9626,6.63832748838552,1.9887,10.5808,11712
0.0003247,0.01007433,0.08897111,16.9033,7.24994020355094,2.2435,9.2453,11713
0.00032472,1.06884181,0.03500401,17.0786,8.49927070658108,2.1106,8.9466,11714
0.00032475,0.95885718,0.05974967,18.7297,6.96523667137701,2.7844,8.3811,11715
0.00032476,0.08006738,0.05568226,13.1023,10.70051746663,2.5386,4.1743,11716
0.00032477,0.2852602,0.04453097,18.5337,8.05229498546256,1.5836,12.6465,11717
0.00032477,1.07943511,0.06238697,14.9403,8.15516243690682,1.9563,8.1717,11718
0.0003248,0.76447695,0.08797368,19.6031,6.71187966278426,2.1969,12.2435,11719
0.00032482,0.29990828,0.07530048,17.6619,7.13618591352479,2.1756,10.0012,11720
0.00032484,1.14868677,0.0687445,16.6071,7.10663556835954,2.3421,8.3614,11721
0.00032488,0.3863728,0.07173427,13.7875,8.93802321683259,2.7665,4.3916,11722
0.00032491,0.09698109,0.08607967,15.9408,7.52820498229047,1.9238,9.6091,11723
0.00032491,1.17324591,0.02994961,12.3185,11.8266036525769,2.2109,4.1948,11724
0.00032492,0.36865211,0.06665751,17.7508,7.32632480334817,2.4344,8.8382,11725
0.00032492,0.60835946,0.02172327,17.8272,9.20966350945043,1.5731,11.5224,11726
0.00032496,1.09910548,0.06672943,17.6747,6.9029941894632,2.7753,7.628,11727
0.00032498,0.9485358,0.08086687,19.6743,6.69918038834152,2.7258,9.9712,11728
0.00032498,1.06362545,0.0144127,12.0547,13.1793097825215,2.2884,3.6354,11729
0.00032501,0.8299557,0.03225252,15.6217,9.62939127400738,2.5017,6.0227,11730
0.00032504,0.98079824,0.04207603,17.9037,7.83754426716667,2.6931,7.5996,11731
0.00032506,0.87296247,0.00158459,16.0245,11.3087231847548,1.8417,8.2419,11732
0.0003251,0.51645857,0.01490505,12.6282,13.2111488528459,2.6587,3.5988,11733
0.00032518,0.60293818,0.07888667,15.2416,7.56750740000043,2.7498,5.722,11734
0.00032518,0.92304063,0.03072009,12.4917,11.8397484880053,1.7016,6.079,11735
0.00032519,0.06427329,0.01088706,17.0726,10.8897844624958,2.7306,6.0827,11736
0.00032519,0.90509492,0.0347885,19.062,7.82408594696054,1.6474,12.8138,11737
0.0003252,0.56322426,0.02134824,12.3727,12.9157922159125,2.86,3.6825,11738
0.00032521,1.00029731,0.05888997,18.7438,6.97505643394368,2.1843,10.799,11739
0.00032524,0.46393332,0.0723429,18.8899,6.89559899014024,2.1453,11.2956,11740
0.00032527,0.71667671,0.0925131,19.5567,6.7359526291061,2.4051,11.4088,11741
0.00032528,0.11840302,0.03255376,12.3738,12.6745102571932,2.1083,4.414,11742
0.00032528,0.29820335,0.07684937,12.4147,9.67319883452162,2.2257,4.9353,11743
0.00032531,0.3848803,0.06332044,12.7734,10.0973978111136,2.4067,4.4224,11744
0.00032535,0.22227585,0.07805022,17.2514,7.23178827646397,2.5702,8.0605,11745
0.00032537,0.8252008,0.08454229,16.3544,6.79271494011977,1.7588,10.891,11746
0.0003254,0.08552136,0.03487923,12.1185,12.7598584831757,2.1726,4.0651,11747
0.0003254,0.47510123,0.0811739,14.0855,8.18427264483681,2.1592,6.8355,11748
0.00032541,0.9226377,0.01072843,18.692,9.1794870360688,2.4068,8.7519,11749
0.00032548,0.31938395,0.05001483,18.6884,7.73693739621225,2.0005,11.1356,11750
0.0003255,0.1194232,0.04994218,18.7021,7.95128891174964,2.4631,9.194,11751
0.00032554,0.08561953,0.09283496,17.6712,6.95318915210689,2.3197,9.7833,11752
0.00032555,0.29034477,0.05210492,19.2834,7.54464690607129,1.9665,11.9072,11753
